"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02172V02618","Taxation Class","C03396V04087","Colour","UNIT","VALUE"
"TEA26","New and Secondhand Vehicles","2017","2017","021","Secondhand Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","-","All colours","Number","14168"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","01","Black","Number","1145"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","02","Grey","Number","772"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","03","White","Number","8697"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","04","Beige","Number","13"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","05","Brown","Number","24"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","06","Orange","Number","79"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","07","Yellow","Number","198"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","08","Green","Number","161"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","09","Blue","Number","857"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","10","Purple","Number","9"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","12","Red","Number","664"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","13","Bronze","Number","9"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","14","Gold","Number","11"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","15","Silver","Number","1397"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","16","Navy","Number","2"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","17","Multi-coloured","Number","130"
"TEA26","New and Secondhand Vehicles","2017","2017","022","Secondhand Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","-","All colours","Number","2453"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","01","Black","Number","13"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","02","Grey","Number","4"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","03","White","Number","18"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","04","Beige","Number","1"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","05","Brown","Number","31"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","06","Orange","Number","33"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","07","Yellow","Number","87"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","08","Green","Number","474"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","09","Blue","Number","948"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","10","Purple","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","12","Red","Number","739"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","13","Bronze","Number","1"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","14","Gold","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","15","Silver","Number","13"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","17","Multi-coloured","Number","91"
"TEA26","New and Secondhand Vehicles","2017","2017","023","Secondhand Tractors","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","-","All colours","Number","5702"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","01","Black","Number","638"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","02","Grey","Number","446"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","03","White","Number","1522"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","04","Beige","Number","76"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","05","Brown","Number","61"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","06","Orange","Number","49"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","07","Yellow","Number","432"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","08","Green","Number","278"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","09","Blue","Number","675"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","10","Purple","Number","17"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","11","Pink","Number","2"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","12","Red","Number","569"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","13","Bronze","Number","26"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","14","Gold","Number","45"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","15","Silver","Number","711"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","16","Navy","Number","3"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","17","Multi-coloured","Number","151"
"TEA26","New and Secondhand Vehicles","2017","2017","024","Secondhand Other Vehicles","18","Other","Number","1"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","-","All colours","Number","3187"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","01","Black","Number","827"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","02","Grey","Number","209"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","03","White","Number","382"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","04","Beige","Number","6"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","05","Brown","Number","9"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","06","Orange","Number","109"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","07","Yellow","Number","76"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","08","Green","Number","147"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","09","Blue","Number","500"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","10","Purple","Number","14"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","11","Pink","Number","3"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","12","Red","Number","491"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","13","Bronze","Number","9"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","14","Gold","Number","5"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","15","Silver","Number","251"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","17","Multi-coloured","Number","147"
"TEA26","New and Secondhand Vehicles","2017","2017","025","Secondhand Motor Cycles","18","Other","Number","1"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","-","All colours","Number","219553"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","01","Black","Number","47718"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","02","Grey","Number","62251"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","03","White","Number","33817"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","04","Beige","Number","496"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","05","Brown","Number","4130"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","06","Orange","Number","365"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","07","Yellow","Number","1050"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","08","Green","Number","1294"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","09","Blue","Number","28309"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","10","Purple","Number","364"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","11","Pink","Number","20"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","12","Red","Number","22032"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","13","Bronze","Number","308"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","14","Gold","Number","133"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","15","Silver","Number","17172"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","16","Navy","Number","18"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","17","Multi-coloured","Number","76"
"TEA26","New and Secondhand Vehicles","2017","2017","03","All Private Cars","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","-","All colours","Number","38269"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","01","Black","Number","3415"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","02","Grey","Number","4922"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","03","White","Number","23121"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","04","Beige","Number","35"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","05","Brown","Number","296"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","06","Orange","Number","146"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","07","Yellow","Number","367"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","08","Green","Number","258"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","09","Blue","Number","2105"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","10","Purple","Number","26"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","12","Red","Number","1948"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","13","Bronze","Number","9"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","14","Gold","Number","14"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","15","Silver","Number","1475"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","16","Navy","Number","2"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","17","Multi-coloured","Number","130"
"TEA26","New and Secondhand Vehicles","2017","2017","04","All Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","-","All colours","Number","4263"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","01","Black","Number","36"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","02","Grey","Number","11"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","03","White","Number","27"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","04","Beige","Number","2"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","05","Brown","Number","32"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","06","Orange","Number","85"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","07","Yellow","Number","119"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","08","Green","Number","1073"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","09","Blue","Number","1330"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","10","Purple","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","12","Red","Number","1431"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","13","Bronze","Number","2"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","14","Gold","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","15","Silver","Number","16"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2017","2017","05","All Tractors","17","Multi-coloured","Number","98"
